DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202505;1;PI;84693;NU PAGAMENTOS - PRUDENCIAL;6;508,88
202505;1;PR;80879;BANCOOB - PRUDENCIAL;1;201,98
202505;1;PR;80178;BMG - PRUDENCIAL;1;202,50
202505;1;PR;80075;BRADESCO - PRUDENCIAL;4;1415,12
202505;1;PR;80336;BTG PACTUAL - PRUDENCIAL;1;159,82
202505;1;PR;80996;INTER - PRUDENCIAL;2;253,74
202505;1;PR;80099;ITAU - PRUDENCIAL;6;294,18
202505;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;6;491,23
202505;1;PR;80185;SANTANDER - PRUDENCIAL;11;17275,41
202505;1;RJ;80075;BRADESCO - PRUDENCIAL;2;507,31
202505;1;RJ;80336;BTG PACTUAL - PRUDENCIAL;5;729,05
202505;1;RJ;80996;INTER - PRUDENCIAL;2;402,25
202505;1;RJ;80099;ITAU - PRUDENCIAL;9;950,90
202505;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;15;1321,58
202505;1;RJ;80185;SANTANDER - PRUDENCIAL;46;68526,65
202505;1;RN;80996;INTER - PRUDENCIAL;1;200,90
202505;1;RN;80099;ITAU - PRUDENCIAL;1;203,37
202505;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;1;140,33
202505;1;RN;80185;SANTANDER - PRUDENCIAL;4;6701,96
202505;1;RO;80336;BTG PACTUAL - PRUDENCIAL;1;102,40
202505;1;RO;84693;NU PAGAMENTOS - PRUDENCIAL;2;190,74
202505;1;RO;80185;SANTANDER - PRUDENCIAL;1;1154,68
202505;1;RR;84693;NU PAGAMENTOS - PRUDENCIAL;1;96,62
202505;1;RR;80185;SANTANDER - PRUDENCIAL;2;531,72
202505;1;RS;80154;BANRISUL - PRUDENCIAL;1;203,26
202505;1;RS;80178;BMG - PRUDENCIAL;1;202,13
202505;1;RS;80075;BRADESCO - PRUDENCIAL;1;208,81
202505;1;RS;80336;BTG PACTUAL - PRUDENCIAL;2;301,20
202505;1;RS;80099;ITAU - PRUDENCIAL;3;340,18
202505;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;7;577,33
202505;1;RS;80185;SANTANDER - PRUDENCIAL;7;3720,33
202505;1;SC;80329;BB - PRUDENCIAL;1;50,13
202505;1;SC;80336;BTG PACTUAL - PRUDENCIAL;4;703,91
202505;1;SC;80099;ITAU - PRUDENCIAL;2;278,30
202505;1;SC;84693;NU PAGAMENTOS - PRUDENCIAL;1;82,55
202505;1;SC;80185;SANTANDER - PRUDENCIAL;7;6309,82
202505;1;SE;80996;INTER - PRUDENCIAL;1;102,59
202505;1;SE;80185;SANTANDER - PRUDENCIAL;1;2785,88
202505;1;SP;84844;BANCO C6 - PRUDENCIAL;5;889,35
202505;1;SP;80329;BB - PRUDENCIAL;3;430,75
202505;1;SP;80075;BRADESCO - PRUDENCIAL;2;313,72
202505;1;SP;80336;BTG PACTUAL - PRUDENCIAL;8;1047,12
202505;1;SP;80996;INTER - PRUDENCIAL;6;506,94
202505;1;SP;80099;ITAU - PRUDENCIAL;24;3109,45
202505;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;35;3482,92
202505;1;SP;80185;SANTANDER - PRUDENCIAL;108;102381,38
202505;1;TO;80879;BANCOOB - PRUDENCIAL;1;214,02
202505;1;TO;80185;SANTANDER - PRUDENCIAL;1;1109,70
202505;2;AC;80484;VOTORANTIM - PRUDENCIAL;1;902,07
202505;2;AL;84844;BANCO C6 - PRUDENCIAL;1;237,59
202505;2;AL;80075;BRADESCO - PRUDENCIAL;1;574,45
202505;2;AM;80336;BTG PACTUAL - PRUDENCIAL;1;1912,32
202505;2;BA;84844;BANCO C6 - PRUDENCIAL;3;484,70
202505;2;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;18;178831,03
202505;2;BA;80075;BRADESCO - PRUDENCIAL;2;3728,97
202505;2;BA;80484;VOTORANTIM - PRUDENCIAL;2;7348,54
202505;2;CE;84844;BANCO C6 - PRUDENCIAL;1;214,77
202505;2;CE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;15;77525,09
202505;2;DF;84844;BANCO C6 - PRUDENCIAL;2;622,00
202505;2;DF;80484;VOTORANTIM - PRUDENCIAL;1;1027,81
202505;2;ES;80075;BRADESCO - PRUDENCIAL;1;4913,44
202505;2;ES;80484;VOTORANTIM - PRUDENCIAL;2;2566,59
202505;2;GO;80075;BRADESCO - PRUDENCIAL;1;4105,36
202505;2;GO;80484;VOTORANTIM - PRUDENCIAL;1;1153,67
202505;2;MA;80329;BB - PRUDENCIAL;1;201,83
202505;2;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;5;45497,14
202505;2;MA;80484;VOTORANTIM - PRUDENCIAL;2;3163,24
202505;2;MG;84844;BANCO C6 - PRUDENCIAL;1;136,28
202505;2;MG;80075;BRADESCO - PRUDENCIAL;2;5882,30
202505;2;MG;80099;ITAU - PRUDENCIAL;1;64,20
202505;2;MG;80484;VOTORANTIM - PRUDENCIAL;5;14045,03
202505;2;MT;80484;VOTORANTIM - PRUDENCIAL;1;210,75
202505;2;PA;80075;BRADESCO - PRUDENCIAL;1;1299,67
202505;2;PA;80484;VOTORANTIM - PRUDENCIAL;1;2463,92
202505;2;PB;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;9235,08
202505;2;PB;80075;BRADESCO - PRUDENCIAL;1;8606,76
202505;2;PE;80075;BRADESCO - PRUDENCIAL;2;26763,51
202505;2;PE;80484;VOTORANTIM - PRUDENCIAL;1;3231,19
202505;2;PI;80484;VOTORANTIM - PRUDENCIAL;1;1709,13
202505;2;PR;80075;BRADESCO - PRUDENCIAL;3;16173,86
202505;2;PR;80484;VOTORANTIM - PRUDENCIAL;3;11635,93
202505;2;RJ;84844;BANCO C6 - PRUDENCIAL;1;130,94
202505;2;RJ;80075;BRADESCO - PRUDENCIAL;3;12646,09
202505;2;RJ;80336;BTG PACTUAL - PRUDENCIAL;3;4596,86
202505;2;RJ;80484;VOTORANTIM - PRUDENCIAL;5;8698,66
202505;2;RN;80075;BRADESCO - PRUDENCIAL;1;1478,31
202505;2;RN;80336;BTG PACTUAL - PRUDENCIAL;1;1295,32
202505;2;RS;80154;BANRISUL - PRUDENCIAL;2;303,03
202505;2;RS;80075;BRADESCO - PRUDENCIAL;2;28060,47
202505;2;RS;80484;VOTORANTIM - PRUDENCIAL;4;9429,15
202505;2;SC;80075;BRADESCO - PRUDENCIAL;1;9921,90
202505;2;SC;80336;BTG PACTUAL - PRUDENCIAL;2;6550,83
202505;2;SC;80484;VOTORANTIM - PRUDENCIAL;1;630,71
202505;2;SE;80484;VOTORANTIM - PRUDENCIAL;1;1684,48
202505;2;SP;84844;BANCO C6 - PRUDENCIAL;6;9383,79
202505;2;SP;80075;BRADESCO - PRUDENCIAL;9;33748,81
202505;2;SP;80336;BTG PACTUAL - PRUDENCIAL;1;688,13
202505;2;SP;80484;VOTORANTIM - PRUDENCIAL;25;39037,68
202505;2;TO;80075;BRADESCO - PRUDENCIAL;1;25118,33
202505;3;AC;80075;BRADESCO - PRUDENCIAL;2;530595,00
202505;3;AL;80075;BRADESCO - PRUDENCIAL;12;1731033,89
202505;3;AL;80185;SANTANDER - PRUDENCIAL;1;43691,20
202505;3;AM;80075;BRADESCO - PRUDENCIAL;30;5385046,52
202505;3;AM;80185;SANTANDER - PRUDENCIAL;2;27827,17
202505;3;AP;80075;BRADESCO - PRUDENCIAL;5;350461,65
202505;3;BA;80075;BRADESCO - PRUDENCIAL;47;8209956,42
202505;3;BA;80185;SANTANDER - PRUDENCIAL;6;148888,09
202505;3;CE;80075;BRADESCO - PRUDENCIAL;24;3239554,78
202505;3;DF;80075;BRADESCO - PRUDENCIAL;9;1600137,76
202505;3;DF;80185;SANTANDER - PRUDENCIAL;1;26712,39
202505;3;ES;80075;BRADESCO - PRUDENCIAL;9;2081248,35
202505;3;ES;80185;SANTANDER - PRUDENCIAL;1;2749,18
202505;3;GO;80075;BRADESCO - PRUDENCIAL;37;7515048,40
202505;3;GO;80185;SANTANDER - PRUDENCIAL;2;90399,97
202505;3;MA;80075;BRADESCO - PRUDENCIAL;28;6066848,51
202505;3;MA;80185;SANTANDER - PRUDENCIAL;1;17954,37
202505;3;MG;80075;BRADESCO - PRUDENCIAL;69;12449697,79
202505;3;MG;80185;SANTANDER - PRUDENCIAL;7;141896,47
202505;3;MS;80075;BRADESCO - PRUDENCIAL;31;3797174,52
202505;3;MS;80185;SANTANDER - PRUDENCIAL;2;49733,23
202505;3;MT;80075;BRADESCO - PRUDENCIAL;31;2747616,86
202505;3;MT;80185;SANTANDER - PRUDENCIAL;4;212888,05
202505;3;PA;80075;BRADESCO - PRUDENCIAL;35;7950041,40
202505;3;PA;80185;SANTANDER - PRUDENCIAL;1;226,60
202505;3;PB;80075;BRADESCO - PRUDENCIAL;11;1458632,86
202505;3;PE;80075;BRADESCO - PRUDENCIAL;30;5571515,94
202505;3;PE;80185;SANTANDER - PRUDENCIAL;4;27932,75
202505;3;PI;80075;BRADESCO - PRUDENCIAL;6;909570,55
202505;3;PR;80075;BRADESCO - PRUDENCIAL;67;10621126,28
202505;3;PR;80185;SANTANDER - PRUDENCIAL;3;39360,16
202505;3;RJ;80075;BRADESCO - PRUDENCIAL;109;18706783,94
202505;3;RJ;80185;SANTANDER - PRUDENCIAL;18;389590,51
202505;3;RN;80075;BRADESCO - PRUDENCIAL;10;1365900,36
202505;3;RO;80075;BRADESCO - PRUDENCIAL;8;1250299,73
202505;3;RR;80075;BRADESCO - PRUDENCIAL;2;487387,81
202505;3;RS;80075;BRADESCO - PRUDENCIAL;72;15360070,22
202505;3;RS;80185;SANTANDER - PRUDENCIAL;1;38539,79
202505;3;SC;80075;BRADESCO - PRUDENCIAL;67;16154836,61
202505;3;SC;80185;SANTANDER - PRUDENCIAL;3;43817,11
202505;3;SE;80075;BRADESCO - PRUDENCIAL;4;245516,87
202505;3;SP;80075;BRADESCO - PRUDENCIAL;514;82139778,11
202505;3;SP;80185;SANTANDER - PRUDENCIAL;36;686931,63
202505;3;TO;80075;BRADESCO - PRUDENCIAL;5;2590826,07
202506;1;AC;84693;NU PAGAMENTOS - PRUDENCIAL;1;89,35
202506;1;AC;80185;SANTANDER - PRUDENCIAL;2;1954,67
202506;1;AL;84693;NU PAGAMENTOS - PRUDENCIAL;1;48,61
202506;1;AL;80185;SANTANDER - PRUDENCIAL;8;14483,96
202506;1;AM;80178;BMG - PRUDENCIAL;1;201,42
202506;1;AM;80336;BTG PACTUAL - PRUDENCIAL;1;135,56
202506;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;1;3145,05
202506;1;AM;80099;ITAU - PRUDENCIAL;3;517,26
202506;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;4;420,20
202506;1;AM;80185;SANTANDER - PRUDENCIAL;27;35511,85
202506;1;AP;80329;BB - PRUDENCIAL;1;203,18
202506;1;AP;80075;BRADESCO - PRUDENCIAL;1;300,90
202506;1;AP;80996;INTER - PRUDENCIAL;1;151,39
202506;1;AP;84693;NU PAGAMENTOS - PRUDENCIAL;2;147,20
202506;1;AP;80185;SANTANDER - PRUDENCIAL;4;5098,85
202506;1;BA;80329;BB - PRUDENCIAL;1;25,49
202506;1;BA;80075;BRADESCO - PRUDENCIAL;1;448,89
202506;1;BA;80336;BTG PACTUAL - PRUDENCIAL;1;200,32
202506;1;BA;80996;INTER - PRUDENCIAL;1;51,19
202506;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;12;1034,50
202506;1;BA;80185;SANTANDER - PRUDENCIAL;43;46837,29
202506;1;CE;80099;ITAU - PRUDENCIAL;2;385,10
202506;1;CE;84693;NU PAGAMENTOS - PRUDENCIAL;6;486,68
202506;1;CE;80185;SANTANDER - PRUDENCIAL;29;38787,78
202506;1;DF;80879;BANCO SICOOB - PRUDENCIAL;1;213,92
202506;1;DF;80996;INTER - PRUDENCIAL;1;101,49
202506;1;DF;80099;ITAU - PRUDENCIAL;1;305,79
202506;1;DF;84693;NU PAGAMENTOS - PRUDENCIAL;2;224,57
202506;1;DF;80185;SANTANDER - PRUDENCIAL;18;27060,41
202506;1;ES;80879;BANCO SICOOB - PRUDENCIAL;1;201,42
202506;1;ES;80099;ITAU - PRUDENCIAL;1;0,14
202506;1;ES;80185;SANTANDER - PRUDENCIAL;13;14496,59
202506;1;GO;80075;BRADESCO - PRUDENCIAL;1;7,99
202506;1;GO;80099;ITAU - PRUDENCIAL;3;367,46
202506;1;GO;84693;NU PAGAMENTOS - PRUDENCIAL;1;89,62
202506;1;GO;80185;SANTANDER - PRUDENCIAL;27;32922,43
202506;1;MA;80336;BTG PACTUAL - PRUDENCIAL;2;373,15
202506;1;MA;80996;INTER - PRUDENCIAL;1;112,82
202506;1;MA;80099;ITAU - PRUDENCIAL;2;311,78
202506;1;MA;84693;NU PAGAMENTOS - PRUDENCIAL;2;155,49
202506;1;MA;80185;SANTANDER - PRUDENCIAL;12;7957,69
202506;1;MG;80178;BMG - PRUDENCIAL;1;200,97
202506;1;MG;80075;BRADESCO - PRUDENCIAL;2;369,10
202506;1;MG;80336;BTG PACTUAL - PRUDENCIAL;3;471,74
202506;1;MG;80996;INTER - PRUDENCIAL;5;999,50
202506;1;MG;80099;ITAU - PRUDENCIAL;7;1732,20
202506;1;MG;84693;NU PAGAMENTOS - PRUDENCIAL;5;407,41
202506;1;MG;80185;SANTANDER - PRUDENCIAL;66;86480,40
202506;1;MS;84844;BANCO C6 - PRUDENCIAL;1;8,57
202506;1;MS;80336;BTG PACTUAL - PRUDENCIAL;1;200,57
202506;1;MS;80099;ITAU - PRUDENCIAL;2;377,05
202506;1;MS;84693;NU PAGAMENTOS - PRUDENCIAL;4;408,91
202506;1;MS;80185;SANTANDER - PRUDENCIAL;17;24568,45
202506;1;MT;80879;BANCO SICOOB - PRUDENCIAL;1;208,40
202506;1;MT;84693;NU PAGAMENTOS - PRUDENCIAL;6;708,63
202506;1;MT;80185;SANTANDER - PRUDENCIAL;12;19965,41
202506;1;PA;80996;INTER - PRUDENCIAL;2;244,69
202506;1;PA;84693;NU PAGAMENTOS - PRUDENCIAL;4;408,29
202506;1;PA;80185;SANTANDER - PRUDENCIAL;21;26852,87
202506;1;PB;80336;BTG PACTUAL - PRUDENCIAL;2;254,33
202506;1;PB;80996;INTER - PRUDENCIAL;1;154,42
202506;1;PB;80185;SANTANDER - PRUDENCIAL;19;25107,11
202506;1;PE;80336;BTG PACTUAL - PRUDENCIAL;2;194,46
202506;1;PE;80996;INTER - PRUDENCIAL;1;161,50
202506;1;PE;80099;ITAU - PRUDENCIAL;2;346,09
202506;1;PE;84693;NU PAGAMENTOS - PRUDENCIAL;2;231,61
202506;1;PE;80185;SANTANDER - PRUDENCIAL;59;76307,55
202506;1;PI;80329;BB - PRUDENCIAL;1;148,06
202506;1;PI;80336;BTG PACTUAL - PRUDENCIAL;1;201,24
202506;1;PI;84693;NU PAGAMENTOS - PRUDENCIAL;2;134,74
202506;1;PI;80185;SANTANDER - PRUDENCIAL;9;16291,48
202506;1;PR;84844;BANCO C6 - PRUDENCIAL;1;117,33
202506;1;PR;80336;BTG PACTUAL - PRUDENCIAL;3;324,45
202506;1;PR;80099;ITAU - PRUDENCIAL;1;290,67
202506;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;2;276,81
202506;1;PR;80185;SANTANDER - PRUDENCIAL;29;35381,57
202506;1;RJ;84844;BANCO C6 - PRUDENCIAL;1;124,53
202506;1;RJ;80075;BRADESCO - PRUDENCIAL;2;228,34
202506;1;RJ;80336;BTG PACTUAL - PRUDENCIAL;1;99,20
202506;1;RJ;80996;INTER - PRUDENCIAL;3;352,26
202506;1;RJ;80099;ITAU - PRUDENCIAL;10;1140,62
202506;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;18;1435,38
202506;1;RJ;80185;SANTANDER - PRUDENCIAL;154;169933,27
202506;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;2;227,90
202506;1;RN;80185;SANTANDER - PRUDENCIAL;15;12628,10
202506;1;RO;8044854;CC INVESTIMENTO SICOOB CENTRO;1;24,53
202506;1;RO;80099;ITAU - PRUDENCIAL;1;213,04
202506;1;RO;84693;NU PAGAMENTOS - PRUDENCIAL;1;133,96
202506;1;RO;80185;SANTANDER - PRUDENCIAL;8;17223,18
202506;1;RR;80185;SANTANDER - PRUDENCIAL;3;6304,05
202506;1;RS;84844;BANCO C6 - PRUDENCIAL;1;115,75
202506;1;RS;80336;BTG PACTUAL - PRUDENCIAL;2;251,71
202506;1;RS;80099;ITAU - PRUDENCIAL;2;202,03
202506;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;5;512,16
202506;1;RS;80185;SANTANDER - PRUDENCIAL;29;32166,14
202506;1;SC;80329;BB - PRUDENCIAL;1;147,40
202506;1;SC;80178;BMG - PRUDENCIAL;1;200,10
202506;1;SC;80336;BTG PACTUAL - PRUDENCIAL;1;143,21
202506;1;SC;80099;ITAU - PRUDENCIAL;2;310,60
202506;1;SC;84693;NU PAGAMENTOS - PRUDENCIAL;3;240,83
202506;1;SC;80185;SANTANDER - PRUDENCIAL;13;19358,39
202506;1;SE;80336;BTG PACTUAL - PRUDENCIAL;1;202,40
202506;1;SE;80185;SANTANDER - PRUDENCIAL;4;2119,90
202506;1;SP;84844;BANCO C6 - PRUDENCIAL;3;429,42
202506;1;SP;80329;BB - PRUDENCIAL;2;350,08
202506;1;SP;80075;BRADESCO - PRUDENCIAL;3;1815,05
202506;1;SP;80336;BTG PACTUAL - PRUDENCIAL;6;882,24
202506;1;SP;80996;INTER - PRUDENCIAL;5;955,32
202506;1;SP;80099;ITAU - PRUDENCIAL;24;3644,46
202506;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;22;2091,67
202506;1;SP;80185;SANTANDER - PRUDENCIAL;274;307158,24
202506;1;TO;80185;SANTANDER - PRUDENCIAL;3;4678,89
202506;2;AL;84844;BANCO C6 - PRUDENCIAL;2;1606,07
202506;2;AM;84844;BANCO C6 - PRUDENCIAL;3;1489,38
202506;2;AM;80075;BRADESCO - PRUDENCIAL;1;8154,65
202506;2;AM;80484;VOTORANTIM - PRUDENCIAL;1;3860,00
202506;2;AP;84844;BANCO C6 - PRUDENCIAL;2;1865,26
202506;2;BA;84844;BANCO C6 - PRUDENCIAL;13;15273,83
202506;2;BA;80329;BB - PRUDENCIAL;1;120,14
202506;2;BA;80075;BRADESCO - PRUDENCIAL;2;3242,61
202506;2;BA;80099;ITAU - PRUDENCIAL;1;18,47
202506;2;BA;80484;VOTORANTIM - PRUDENCIAL;1;1655,35
202506;2;CE;84844;BANCO C6 - PRUDENCIAL;7;9293,98
202506;2;CE;80075;BRADESCO - PRUDENCIAL;2;23288,21
202506;2;CE;80484;VOTORANTIM - PRUDENCIAL;1;2823,62
202506;2;DF;84844;BANCO C6 - PRUDENCIAL;5;6957,96
202506;2;ES;84844;BANCO C6 - PRUDENCIAL;2;1429,51
202506;2;GO;84844;BANCO C6 - PRUDENCIAL;12;16904,71
202506;2;GO;80075;BRADESCO - PRUDENCIAL;1;8827,12
202506;2;GO;80484;VOTORANTIM - PRUDENCIAL;3;6581,33
202506;2;MA;84844;BANCO C6 - PRUDENCIAL;2;1579,34
202506;2;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;2512,16
202506;2;MG;84844;BANCO C6 - PRUDENCIAL;26;28467,50
202506;2;MG;80075;BRADESCO - PRUDENCIAL;3;7057,22
202506;2;MG;80484;VOTORANTIM - PRUDENCIAL;3;12189,71
202506;2;MS;84844;BANCO C6 - PRUDENCIAL;2;5537,73
202506;2;MS;80075;BRADESCO - PRUDENCIAL;1;1738,04
202506;2;MS;80484;VOTORANTIM - PRUDENCIAL;1;1133,58
202506;2;MT;84844;BANCO C6 - PRUDENCIAL;1;808,36
202506;2;MT;80075;BRADESCO - PRUDENCIAL;1;4122,80
202506;2;MT;80484;VOTORANTIM - PRUDENCIAL;1;265,84
202506;2;PA;84844;BANCO C6 - PRUDENCIAL;9;12801,56
202506;2;PA;80075;BRADESCO - PRUDENCIAL;1;13973,39
202506;2;PB;84844;BANCO C6 - PRUDENCIAL;1;2193,40
202506;2;PB;80484;VOTORANTIM - PRUDENCIAL;2;4188,93
202506;2;PE;84844;BANCO C6 - PRUDENCIAL;10;17881,25
202506;2;PE;80075;BRADESCO - PRUDENCIAL;1;19736,76
202506;2;PE;80484;VOTORANTIM - PRUDENCIAL;1;1485,64
202506;2;PI;84844;BANCO C6 - PRUDENCIAL;3;1427,53
202506;2;PR;84844;BANCO C6 - PRUDENCIAL;21;29317,99
202506;2;PR;80075;BRADESCO - PRUDENCIAL;1;10620,23
202506;2;PR;80099;ITAU - PRUDENCIAL;2;113,22
202506;2;PR;80484;VOTORANTIM - PRUDENCIAL;6;50162,68
202506;2;RJ;84844;BANCO C6 - PRUDENCIAL;28;25958,15
202506;2;RJ;80075;BRADESCO - PRUDENCIAL;2;2731,91
202506;2;RJ;80099;ITAU - PRUDENCIAL;1;34,16
202506;2;RJ;80484;VOTORANTIM - PRUDENCIAL;5;3067,21
202506;2;RN;84844;BANCO C6 - PRUDENCIAL;3;2263,31
202506;2;RO;80075;BRADESCO - PRUDENCIAL;1;4027,13
202506;2;RO;80336;BTG PACTUAL - PRUDENCIAL;1;2925,64
202506;2;RS;84844;BANCO C6 - PRUDENCIAL;7;3643,83
202506;2;RS;80154;BANRISUL - PRUDENCIAL;3;605,09
202506;2;RS;80075;BRADESCO - PRUDENCIAL;2;7850,24
202506;2;RS;80484;VOTORANTIM - PRUDENCIAL;4;14024,79
202506;2;SC;84844;BANCO C6 - PRUDENCIAL;11;12621,68
202506;2;SC;80484;VOTORANTIM - PRUDENCIAL;3;13751,37
202506;2;SE;84844;BANCO C6 - PRUDENCIAL;1;2185,94
202506;2;SP;84844;BANCO C6 - PRUDENCIAL;58;109956,37
202506;2;SP;80075;BRADESCO - PRUDENCIAL;3;16763,41
202506;2;SP;80099;ITAU - PRUDENCIAL;4;266,41
202506;2;SP;80484;VOTORANTIM - PRUDENCIAL;14;33326,26
202506;3;AC;80075;BRADESCO - PRUDENCIAL;2;128704,34
202506;3;AL;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;24917,78
202506;3;AL;80075;BRADESCO - PRUDENCIAL;5;818716,36
202506;3;AM;80075;BRADESCO - PRUDENCIAL;11;1382087,94
202506;3;AP;80075;BRADESCO - PRUDENCIAL;1;86197,17
202506;3;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;29;900549,46
202506;3;BA;80075;BRADESCO - PRUDENCIAL;20;2859996,78
202506;3;BA;80185;SANTANDER - PRUDENCIAL;2;38257,89
202506;3;CE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;36;417193,47
202506;3;CE;80075;BRADESCO - PRUDENCIAL;22;2224285,90
202506;3;CE;80185;SANTANDER - PRUDENCIAL;5;87257,41
202506;3;DF;80075;BRADESCO - PRUDENCIAL;6;784095,43
202506;3;DF;80185;SANTANDER - PRUDENCIAL;1;5796,49
202506;3;ES;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;3;5027,53
202506;3;ES;80075;BRADESCO - PRUDENCIAL;3;1122359,55
202506;3;ES;80185;SANTANDER - PRUDENCIAL;3;32742,60
202506;3;GO;80075;BRADESCO - PRUDENCIAL;26;2648011,41
202506;3;GO;80185;SANTANDER - PRUDENCIAL;5;35470,45
202506;3;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;18;585018,48
202506;3;MA;80075;BRADESCO - PRUDENCIAL;14;1388998,30
202506;3;MA;80185;SANTANDER - PRUDENCIAL;1;15590,59
202506;3;MG;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;11;126286,90
202506;3;MG;80075;BRADESCO - PRUDENCIAL;36;4592993,70
202506;3;MG;80185;SANTANDER - PRUDENCIAL;20;88001,72
202506;3;MS;80075;BRADESCO - PRUDENCIAL;11;1425748,91
202506;3;MS;80185;SANTANDER - PRUDENCIAL;4;44839,33
202506;3;MT;80075;BRADESCO - PRUDENCIAL;13;1035100,76
202506;3;PA;80075;BRADESCO - PRUDENCIAL;21;4119146,64
202506;3;PA;80185;SANTANDER - PRUDENCIAL;2;42501,87
202506;3;PB;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;15;249701,63
202506;3;PB;80075;BRADESCO - PRUDENCIAL;4;462418,90
202506;3;PE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;18;743281,33
202506;3;PE;80075;BRADESCO - PRUDENCIAL;13;2232405,38
202506;3;PI;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;15;319478,69
202506;3;PI;80075;BRADESCO - PRUDENCIAL;9;1028983,81
202506;3;PR;80075;BRADESCO - PRUDENCIAL;60;8487781,40
202506;3;RJ;80075;BRADESCO - PRUDENCIAL;66;11830019,73
202506;3;RJ;80185;SANTANDER - PRUDENCIAL;5;158816,52
202506;3;RN;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;18;294885,66
202506;3;RN;80075;BRADESCO - PRUDENCIAL;4;599623,50
202506;3;RO;80075;BRADESCO - PRUDENCIAL;4;548866,88
202506;3;RR;80185;SANTANDER - PRUDENCIAL;1;45142,42
202506;3;RS;80075;BRADESCO - PRUDENCIAL;1;198586,74
202506;3;RS;80185;SANTANDER - PRUDENCIAL;6;82815,76
202506;3;SC;80075;BRADESCO - PRUDENCIAL;38;6281910,27
202506;3;SC;80185;SANTANDER - PRUDENCIAL;1;24140,24
202506;3;SE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;107914,66
202506;3;SE;80185;SANTANDER - PRUDENCIAL;1;5073,57
202506;3;SP;80075;BRADESCO - PRUDENCIAL;311;45677050,35
202506;3;SP;80185;SANTANDER - PRUDENCIAL;33;779295,75
202506;3;TO;80075;BRADESCO - PRUDENCIAL;7;956965,73
202506;3;TO;80185;SANTANDER - PRUDENCIAL;1;18507,39
202507;1;AC;84693;NU PAGAMENTOS - PRUDENCIAL;2;204,86
202507;1;AC;80185;SANTANDER - PRUDENCIAL;1;4647,73
202507;1;AL;84693;NU PAGAMENTOS - PRUDENCIAL;2;154,46
202507;1;AL;80185;SANTANDER - PRUDENCIAL;2;2519,83
202507;1;AM;80099;ITAU - PRUDENCIAL;2;480,97
202507;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;4;308,42
202507;1;AM;80185;SANTANDER - PRUDENCIAL;13;19933,23
202507;1;AP;84693;NU PAGAMENTOS - PRUDENCIAL;1;50,19
202507;1;AP;80185;SANTANDER - PRUDENCIAL;3;2028,06
202507;1;BA;84844;BANCO C6 - PRUDENCIAL;1;348,98
202507;1;BA;80329;BB - PRUDENCIAL;1;67,81
202507;1;BA;80336;BTG PACTUAL - PRUDENCIAL;1;200,21
202507;1;BA;80996;INTER - PRUDENCIAL;1;147,78
202507;1;BA;80099;ITAU - PRUDENCIAL;3;640,44
202507;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;11;1312,32
202507;1;BA;80185;SANTANDER - PRUDENCIAL;27;22679,34
202507;1;CE;80336;BTG PACTUAL - PRUDENCIAL;2;293,53
202507;1;CE;80996;INTER - PRUDENCIAL;1;200,71
202507;1;CE;84693;NU PAGAMENTOS - PRUDENCIAL;11;1347,24
