Data;Nome_Indicador;Area_Analise;Valor;Unidade_Medida;Fonte
2010-07-01;IPCA Mensal;Inflação;0.01;% ao Mês;Banco Central do Brasil (BCB)
2010-08-01;IPCA Mensal;Inflação;0.04;% ao Mês;Banco Central do Brasil (BCB)
2010-09-01;IPCA Mensal;Inflação;0.45;% ao Mês;Banco Central do Brasil (BCB)
2010-10-01;IPCA Mensal;Inflação;0.75;% ao Mês;Banco Central do Brasil (BCB)
2010-11-01;IPCA Mensal;Inflação;0.83;% ao Mês;Banco Central do Brasil (BCB)
2010-12-01;IPCA Mensal;Inflação;0.63;% ao Mês;Banco Central do Brasil (BCB)
2011-01-01;IPCA Mensal;Inflação;0.83;% ao Mês;Banco Central do Brasil (BCB)
2011-02-01;IPCA Mensal;Inflação;0.80;% ao Mês;Banco Central do Brasil (BCB)
2011-03-01;IPCA Mensal;Inflação;0.79;% ao Mês;Banco Central do Brasil (BCB)
2011-04-01;IPCA Mensal;Inflação;0.77;% ao Mês;Banco Central do Brasil (BCB)
2011-05-01;IPCA Mensal;Inflação;0.47;% ao Mês;Banco Central do Brasil (BCB)
2011-06-01;IPCA Mensal;Inflação;0.15;% ao Mês;Banco Central do Brasil (BCB)
2011-07-01;IPCA Mensal;Inflação;0.16;% ao Mês;Banco Central do Brasil (BCB)
2011-08-01;IPCA Mensal;Inflação;0.37;% ao Mês;Banco Central do Brasil (BCB)
2011-09-01;IPCA Mensal;Inflação;0.53;% ao Mês;Banco Central do Brasil (BCB)
2011-10-01;IPCA Mensal;Inflação;0.43;% ao Mês;Banco Central do Brasil (BCB)
2011-11-01;IPCA Mensal;Inflação;0.52;% ao Mês;Banco Central do Brasil (BCB)
2011-12-01;IPCA Mensal;Inflação;0.50;% ao Mês;Banco Central do Brasil (BCB)
2012-01-01;IPCA Mensal;Inflação;0.56;% ao Mês;Banco Central do Brasil (BCB)
2012-02-01;IPCA Mensal;Inflação;0.45;% ao Mês;Banco Central do Brasil (BCB)
2012-03-01;IPCA Mensal;Inflação;0.21;% ao Mês;Banco Central do Brasil (BCB)
2012-04-01;IPCA Mensal;Inflação;0.64;% ao Mês;Banco Central do Brasil (BCB)
2012-05-01;IPCA Mensal;Inflação;0.36;% ao Mês;Banco Central do Brasil (BCB)
2012-06-01;IPCA Mensal;Inflação;0.08;% ao Mês;Banco Central do Brasil (BCB)
2012-07-01;IPCA Mensal;Inflação;0.43;% ao Mês;Banco Central do Brasil (BCB)
2012-08-01;IPCA Mensal;Inflação;0.41;% ao Mês;Banco Central do Brasil (BCB)
2012-09-01;IPCA Mensal;Inflação;0.57;% ao Mês;Banco Central do Brasil (BCB)
2012-10-01;IPCA Mensal;Inflação;0.59;% ao Mês;Banco Central do Brasil (BCB)
2012-11-01;IPCA Mensal;Inflação;0.60;% ao Mês;Banco Central do Brasil (BCB)
2012-12-01;IPCA Mensal;Inflação;0.79;% ao Mês;Banco Central do Brasil (BCB)
2013-01-01;IPCA Mensal;Inflação;0.86;% ao Mês;Banco Central do Brasil (BCB)
2013-02-01;IPCA Mensal;Inflação;0.60;% ao Mês;Banco Central do Brasil (BCB)
2013-03-01;IPCA Mensal;Inflação;0.47;% ao Mês;Banco Central do Brasil (BCB)
2013-04-01;IPCA Mensal;Inflação;0.55;% ao Mês;Banco Central do Brasil (BCB)
2013-05-01;IPCA Mensal;Inflação;0.37;% ao Mês;Banco Central do Brasil (BCB)
2013-06-01;IPCA Mensal;Inflação;0.26;% ao Mês;Banco Central do Brasil (BCB)
2013-07-01;IPCA Mensal;Inflação;0.03;% ao Mês;Banco Central do Brasil (BCB)
2013-08-01;IPCA Mensal;Inflação;0.24;% ao Mês;Banco Central do Brasil (BCB)
2013-09-01;IPCA Mensal;Inflação;0.35;% ao Mês;Banco Central do Brasil (BCB)
2013-10-01;IPCA Mensal;Inflação;0.57;% ao Mês;Banco Central do Brasil (BCB)
2013-11-01;IPCA Mensal;Inflação;0.54;% ao Mês;Banco Central do Brasil (BCB)
2013-12-01;IPCA Mensal;Inflação;0.92;% ao Mês;Banco Central do Brasil (BCB)
2014-01-01;IPCA Mensal;Inflação;0.55;% ao Mês;Banco Central do Brasil (BCB)
2014-02-01;IPCA Mensal;Inflação;0.69;% ao Mês;Banco Central do Brasil (BCB)
2014-03-01;IPCA Mensal;Inflação;0.92;% ao Mês;Banco Central do Brasil (BCB)
2014-04-01;IPCA Mensal;Inflação;0.67;% ao Mês;Banco Central do Brasil (BCB)
2014-05-01;IPCA Mensal;Inflação;0.46;% ao Mês;Banco Central do Brasil (BCB)
2014-06-01;IPCA Mensal;Inflação;0.40;% ao Mês;Banco Central do Brasil (BCB)
2014-07-01;IPCA Mensal;Inflação;0.01;% ao Mês;Banco Central do Brasil (BCB)
2014-08-01;IPCA Mensal;Inflação;0.25;% ao Mês;Banco Central do Brasil (BCB)
2014-09-01;IPCA Mensal;Inflação;0.57;% ao Mês;Banco Central do Brasil (BCB)
2014-10-01;IPCA Mensal;Inflação;0.42;% ao Mês;Banco Central do Brasil (BCB)
2014-11-01;IPCA Mensal;Inflação;0.51;% ao Mês;Banco Central do Brasil (BCB)
2014-12-01;IPCA Mensal;Inflação;0.78;% ao Mês;Banco Central do Brasil (BCB)
2015-01-01;IPCA Mensal;Inflação;1.24;% ao Mês;Banco Central do Brasil (BCB)
2015-02-01;IPCA Mensal;Inflação;1.22;% ao Mês;Banco Central do Brasil (BCB)
2015-03-01;IPCA Mensal;Inflação;1.32;% ao Mês;Banco Central do Brasil (BCB)
2015-04-01;IPCA Mensal;Inflação;0.71;% ao Mês;Banco Central do Brasil (BCB)
2015-05-01;IPCA Mensal;Inflação;0.74;% ao Mês;Banco Central do Brasil (BCB)
2015-06-01;IPCA Mensal;Inflação;0.79;% ao Mês;Banco Central do Brasil (BCB)
2015-07-01;IPCA Mensal;Inflação;0.62;% ao Mês;Banco Central do Brasil (BCB)
2015-08-01;IPCA Mensal;Inflação;0.22;% ao Mês;Banco Central do Brasil (BCB)
2015-09-01;IPCA Mensal;Inflação;0.54;% ao Mês;Banco Central do Brasil (BCB)
2015-10-01;IPCA Mensal;Inflação;0.82;% ao Mês;Banco Central do Brasil (BCB)
2015-11-01;IPCA Mensal;Inflação;1.01;% ao Mês;Banco Central do Brasil (BCB)
2015-12-01;IPCA Mensal;Inflação;0.96;% ao Mês;Banco Central do Brasil (BCB)
2016-01-01;IPCA Mensal;Inflação;1.27;% ao Mês;Banco Central do Brasil (BCB)
2016-02-01;IPCA Mensal;Inflação;0.90;% ao Mês;Banco Central do Brasil (BCB)
2016-03-01;IPCA Mensal;Inflação;0.43;% ao Mês;Banco Central do Brasil (BCB)
2016-04-01;IPCA Mensal;Inflação;0.61;% ao Mês;Banco Central do Brasil (BCB)
2016-05-01;IPCA Mensal;Inflação;0.78;% ao Mês;Banco Central do Brasil (BCB)
2016-06-01;IPCA Mensal;Inflação;0.35;% ao Mês;Banco Central do Brasil (BCB)
2016-07-01;IPCA Mensal;Inflação;0.52;% ao Mês;Banco Central do Brasil (BCB)
2016-08-01;IPCA Mensal;Inflação;0.44;% ao Mês;Banco Central do Brasil (BCB)
2016-09-01;IPCA Mensal;Inflação;0.08;% ao Mês;Banco Central do Brasil (BCB)
2016-10-01;IPCA Mensal;Inflação;0.26;% ao Mês;Banco Central do Brasil (BCB)
2016-11-01;IPCA Mensal;Inflação;0.18;% ao Mês;Banco Central do Brasil (BCB)
2016-12-01;IPCA Mensal;Inflação;0.30;% ao Mês;Banco Central do Brasil (BCB)
2017-01-01;IPCA Mensal;Inflação;0.38;% ao Mês;Banco Central do Brasil (BCB)
2017-02-01;IPCA Mensal;Inflação;0.33;% ao Mês;Banco Central do Brasil (BCB)
2017-03-01;IPCA Mensal;Inflação;0.25;% ao Mês;Banco Central do Brasil (BCB)
2017-04-01;IPCA Mensal;Inflação;0.14;% ao Mês;Banco Central do Brasil (BCB)
2017-05-01;IPCA Mensal;Inflação;0.31;% ao Mês;Banco Central do Brasil (BCB)
2017-06-01;IPCA Mensal;Inflação;-0.23;% ao Mês;Banco Central do Brasil (BCB)
2017-07-01;IPCA Mensal;Inflação;0.24;% ao Mês;Banco Central do Brasil (BCB)
2017-08-01;IPCA Mensal;Inflação;0.19;% ao Mês;Banco Central do Brasil (BCB)
2017-09-01;IPCA Mensal;Inflação;0.16;% ao Mês;Banco Central do Brasil (BCB)
2017-10-01;IPCA Mensal;Inflação;0.42;% ao Mês;Banco Central do Brasil (BCB)
2017-11-01;IPCA Mensal;Inflação;0.28;% ao Mês;Banco Central do Brasil (BCB)
2017-12-01;IPCA Mensal;Inflação;0.44;% ao Mês;Banco Central do Brasil (BCB)
2018-01-01;IPCA Mensal;Inflação;0.29;% ao Mês;Banco Central do Brasil (BCB)
2018-02-01;IPCA Mensal;Inflação;0.32;% ao Mês;Banco Central do Brasil (BCB)
2018-03-01;IPCA Mensal;Inflação;0.09;% ao Mês;Banco Central do Brasil (BCB)
2018-04-01;IPCA Mensal;Inflação;0.22;% ao Mês;Banco Central do Brasil (BCB)
2018-05-01;IPCA Mensal;Inflação;0.40;% ao Mês;Banco Central do Brasil (BCB)
2018-06-01;IPCA Mensal;Inflação;1.26;% ao Mês;Banco Central do Brasil (BCB)
2018-07-01;IPCA Mensal;Inflação;0.33;% ao Mês;Banco Central do Brasil (BCB)
2018-08-01;IPCA Mensal;Inflação;-0.09;% ao Mês;Banco Central do Brasil (BCB)
2018-09-01;IPCA Mensal;Inflação;0.48;% ao Mês;Banco Central do Brasil (BCB)
2018-10-01;IPCA Mensal;Inflação;0.45;% ao Mês;Banco Central do Brasil (BCB)
2018-11-01;IPCA Mensal;Inflação;-0.21;% ao Mês;Banco Central do Brasil (BCB)
2018-12-01;IPCA Mensal;Inflação;0.15;% ao Mês;Banco Central do Brasil (BCB)
2019-01-01;IPCA Mensal;Inflação;0.32;% ao Mês;Banco Central do Brasil (BCB)
2019-02-01;IPCA Mensal;Inflação;0.43;% ao Mês;Banco Central do Brasil (BCB)
2019-03-01;IPCA Mensal;Inflação;0.75;% ao Mês;Banco Central do Brasil (BCB)
2019-04-01;IPCA Mensal;Inflação;0.57;% ao Mês;Banco Central do Brasil (BCB)
2019-05-01;IPCA Mensal;Inflação;0.13;% ao Mês;Banco Central do Brasil (BCB)
2019-06-01;IPCA Mensal;Inflação;0.01;% ao Mês;Banco Central do Brasil (BCB)
2019-07-01;IPCA Mensal;Inflação;0.19;% ao Mês;Banco Central do Brasil (BCB)
2019-08-01;IPCA Mensal;Inflação;0.11;% ao Mês;Banco Central do Brasil (BCB)
2019-09-01;IPCA Mensal;Inflação;-0.04;% ao Mês;Banco Central do Brasil (BCB)
2019-10-01;IPCA Mensal;Inflação;0.10;% ao Mês;Banco Central do Brasil (BCB)
2019-11-01;IPCA Mensal;Inflação;0.51;% ao Mês;Banco Central do Brasil (BCB)
2019-12-01;IPCA Mensal;Inflação;1.15;% ao Mês;Banco Central do Brasil (BCB)
2020-01-01;IPCA Mensal;Inflação;0.21;% ao Mês;Banco Central do Brasil (BCB)
2020-02-01;IPCA Mensal;Inflação;0.25;% ao Mês;Banco Central do Brasil (BCB)
2020-03-01;IPCA Mensal;Inflação;0.07;% ao Mês;Banco Central do Brasil (BCB)
2020-04-01;IPCA Mensal;Inflação;-0.31;% ao Mês;Banco Central do Brasil (BCB)
2020-05-01;IPCA Mensal;Inflação;-0.38;% ao Mês;Banco Central do Brasil (BCB)
2020-06-01;IPCA Mensal;Inflação;0.26;% ao Mês;Banco Central do Brasil (BCB)
2020-07-01;IPCA Mensal;Inflação;0.36;% ao Mês;Banco Central do Brasil (BCB)
2020-08-01;IPCA Mensal;Inflação;0.24;% ao Mês;Banco Central do Brasil (BCB)
2020-09-01;IPCA Mensal;Inflação;0.64;% ao Mês;Banco Central do Brasil (BCB)
2020-10-01;IPCA Mensal;Inflação;0.86;% ao Mês;Banco Central do Brasil (BCB)
2020-11-01;IPCA Mensal;Inflação;0.89;% ao Mês;Banco Central do Brasil (BCB)
2020-12-01;IPCA Mensal;Inflação;1.35;% ao Mês;Banco Central do Brasil (BCB)
2021-01-01;IPCA Mensal;Inflação;0.25;% ao Mês;Banco Central do Brasil (BCB)
2021-02-01;IPCA Mensal;Inflação;0.86;% ao Mês;Banco Central do Brasil (BCB)
2021-03-01;IPCA Mensal;Inflação;0.93;% ao Mês;Banco Central do Brasil (BCB)
2021-04-01;IPCA Mensal;Inflação;0.31;% ao Mês;Banco Central do Brasil (BCB)
2021-05-01;IPCA Mensal;Inflação;0.83;% ao Mês;Banco Central do Brasil (BCB)
2021-06-01;IPCA Mensal;Inflação;0.53;% ao Mês;Banco Central do Brasil (BCB)
2021-07-01;IPCA Mensal;Inflação;0.96;% ao Mês;Banco Central do Brasil (BCB)
2021-08-01;IPCA Mensal;Inflação;0.87;% ao Mês;Banco Central do Brasil (BCB)
2021-09-01;IPCA Mensal;Inflação;1.16;% ao Mês;Banco Central do Brasil (BCB)
2021-10-01;IPCA Mensal;Inflação;1.25;% ao Mês;Banco Central do Brasil (BCB)
2021-11-01;IPCA Mensal;Inflação;0.95;% ao Mês;Banco Central do Brasil (BCB)
2021-12-01;IPCA Mensal;Inflação;0.73;% ao Mês;Banco Central do Brasil (BCB)
2022-01-01;IPCA Mensal;Inflação;0.54;% ao Mês;Banco Central do Brasil (BCB)
2022-02-01;IPCA Mensal;Inflação;1.01;% ao Mês;Banco Central do Brasil (BCB)
2022-03-01;IPCA Mensal;Inflação;1.62;% ao Mês;Banco Central do Brasil (BCB)
2022-04-01;IPCA Mensal;Inflação;1.06;% ao Mês;Banco Central do Brasil (BCB)
2022-05-01;IPCA Mensal;Inflação;0.47;% ao Mês;Banco Central do Brasil (BCB)
2022-06-01;IPCA Mensal;Inflação;0.67;% ao Mês;Banco Central do Brasil (BCB)
2022-07-01;IPCA Mensal;Inflação;-0.68;% ao Mês;Banco Central do Brasil (BCB)
2022-08-01;IPCA Mensal;Inflação;-0.36;% ao Mês;Banco Central do Brasil (BCB)
2022-09-01;IPCA Mensal;Inflação;-0.29;% ao Mês;Banco Central do Brasil (BCB)
2022-10-01;IPCA Mensal;Inflação;0.59;% ao Mês;Banco Central do Brasil (BCB)
2022-11-01;IPCA Mensal;Inflação;0.41;% ao Mês;Banco Central do Brasil (BCB)
2022-12-01;IPCA Mensal;Inflação;0.62;% ao Mês;Banco Central do Brasil (BCB)
2023-01-01;IPCA Mensal;Inflação;0.53;% ao Mês;Banco Central do Brasil (BCB)
2023-02-01;IPCA Mensal;Inflação;0.84;% ao Mês;Banco Central do Brasil (BCB)
2023-03-01;IPCA Mensal;Inflação;0.71;% ao Mês;Banco Central do Brasil (BCB)
2023-04-01;IPCA Mensal;Inflação;0.61;% ao Mês;Banco Central do Brasil (BCB)
2023-05-01;IPCA Mensal;Inflação;0.23;% ao Mês;Banco Central do Brasil (BCB)
2023-06-01;IPCA Mensal;Inflação;-0.08;% ao Mês;Banco Central do Brasil (BCB)
2023-07-01;IPCA Mensal;Inflação;0.12;% ao Mês;Banco Central do Brasil (BCB)
2023-08-01;IPCA Mensal;Inflação;0.23;% ao Mês;Banco Central do Brasil (BCB)
2023-09-01;IPCA Mensal;Inflação;0.26;% ao Mês;Banco Central do Brasil (BCB)
2023-10-01;IPCA Mensal;Inflação;0.24;% ao Mês;Banco Central do Brasil (BCB)
2023-11-01;IPCA Mensal;Inflação;0.28;% ao Mês;Banco Central do Brasil (BCB)
2023-12-01;IPCA Mensal;Inflação;0.56;% ao Mês;Banco Central do Brasil (BCB)
2024-01-01;IPCA Mensal;Inflação;0.42;% ao Mês;Banco Central do Brasil (BCB)
2024-02-01;IPCA Mensal;Inflação;0.83;% ao Mês;Banco Central do Brasil (BCB)
2024-03-01;IPCA Mensal;Inflação;0.16;% ao Mês;Banco Central do Brasil (BCB)
2024-04-01;IPCA Mensal;Inflação;0.38;% ao Mês;Banco Central do Brasil (BCB)
2024-05-01;IPCA Mensal;Inflação;0.46;% ao Mês;Banco Central do Brasil (BCB)
2024-06-01;IPCA Mensal;Inflação;0.21;% ao Mês;Banco Central do Brasil (BCB)
2024-07-01;IPCA Mensal;Inflação;0.38;% ao Mês;Banco Central do Brasil (BCB)
2024-08-01;IPCA Mensal;Inflação;-0.02;% ao Mês;Banco Central do Brasil (BCB)
2024-09-01;IPCA Mensal;Inflação;0.44;% ao Mês;Banco Central do Brasil (BCB)
2024-10-01;IPCA Mensal;Inflação;0.56;% ao Mês;Banco Central do Brasil (BCB)
2024-11-01;IPCA Mensal;Inflação;0.39;% ao Mês;Banco Central do Brasil (BCB)
2024-12-01;IPCA Mensal;Inflação;0.52;% ao Mês;Banco Central do Brasil (BCB)
2025-01-01;IPCA Mensal;Inflação;0.16;% ao Mês;Banco Central do Brasil (BCB)
2025-02-01;IPCA Mensal;Inflação;1.31;% ao Mês;Banco Central do Brasil (BCB)
2025-03-01;IPCA Mensal;Inflação;0.56;% ao Mês;Banco Central do Brasil (BCB)
2025-04-01;IPCA Mensal;Inflação;0.43;% ao Mês;Banco Central do Brasil (BCB)
2025-05-01;IPCA Mensal;Inflação;0.26;% ao Mês;Banco Central do Brasil (BCB)
2025-06-01;IPCA Mensal;Inflação;0.24;% ao Mês;Banco Central do Brasil (BCB)
2025-07-01;IPCA Mensal;Inflação;0.26;% ao Mês;Banco Central do Brasil (BCB)
2025-08-01;IPCA Mensal;Inflação;-0.11;% ao Mês;Banco Central do Brasil (BCB)
2025-09-01;IPCA Mensal;Inflação;0.48;% ao Mês;Banco Central do Brasil (BCB)
2011-03-01;Juros Cartão de Crédito;Dívida;2.24;% ao Ano;Banco Central do Brasil (BCB)
2011-04-01;Juros Cartão de Crédito;Dívida;2.26;% ao Ano;Banco Central do Brasil (BCB)
2011-05-01;Juros Cartão de Crédito;Dívida;2.25;% ao Ano;Banco Central do Brasil (BCB)
2011-06-01;Juros Cartão de Crédito;Dívida;2.23;% ao Ano;Banco Central do Brasil (BCB)
2011-07-01;Juros Cartão de Crédito;Dívida;2.23;% ao Ano;Banco Central do Brasil (BCB)
2011-08-01;Juros Cartão de Crédito;Dívida;2.19;% ao Ano;Banco Central do Brasil (BCB)
2011-09-01;Juros Cartão de Crédito;Dívida;2.11;% ao Ano;Banco Central do Brasil (BCB)
2011-10-01;Juros Cartão de Crédito;Dívida;2.10;% ao Ano;Banco Central do Brasil (BCB)
2011-11-01;Juros Cartão de Crédito;Dívida;2.08;% ao Ano;Banco Central do Brasil (BCB)
2011-12-01;Juros Cartão de Crédito;Dívida;2.05;% ao Ano;Banco Central do Brasil (BCB)
2012-01-01;Juros Cartão de Crédito;Dívida;2.06;% ao Ano;Banco Central do Brasil (BCB)
2012-02-01;Juros Cartão de Crédito;Dívida;2.07;% ao Ano;Banco Central do Brasil (BCB)
2012-03-01;Juros Cartão de Crédito;Dívida;2.05;% ao Ano;Banco Central do Brasil (BCB)
2012-04-01;Juros Cartão de Crédito;Dívida;2.00;% ao Ano;Banco Central do Brasil (BCB)
2012-05-01;Juros Cartão de Crédito;Dívida;1.86;% ao Ano;Banco Central do Brasil (BCB)
2012-06-01;Juros Cartão de Crédito;Dívida;1.70;% ao Ano;Banco Central do Brasil (BCB)
2012-07-01;Juros Cartão de Crédito;Dívida;1.72;% ao Ano;Banco Central do Brasil (BCB)
2012-08-01;Juros Cartão de Crédito;Dívida;1.70;% ao Ano;Banco Central do Brasil (BCB)
2012-09-01;Juros Cartão de Crédito;Dívida;1.75;% ao Ano;Banco Central do Brasil (BCB)
2012-10-01;Juros Cartão de Crédito;Dívida;1.72;% ao Ano;Banco Central do Brasil (BCB)
2012-11-01;Juros Cartão de Crédito;Dívida;1.72;% ao Ano;Banco Central do Brasil (BCB)
2012-12-01;Juros Cartão de Crédito;Dívida;1.68;% ao Ano;Banco Central do Brasil (BCB)
2013-01-01;Juros Cartão de Crédito;Dívida;1.72;% ao Ano;Banco Central do Brasil (BCB)
2013-02-01;Juros Cartão de Crédito;Dívida;1.73;% ao Ano;Banco Central do Brasil (BCB)
2013-03-01;Juros Cartão de Crédito;Dívida;1.66;% ao Ano;Banco Central do Brasil (BCB)
2013-04-01;Juros Cartão de Crédito;Dívida;1.67;% ao Ano;Banco Central do Brasil (BCB)
2013-05-01;Juros Cartão de Crédito;Dívida;1.65;% ao Ano;Banco Central do Brasil (BCB)
2013-06-01;Juros Cartão de Crédito;Dívida;1.64;% ao Ano;Banco Central do Brasil (BCB)
2013-07-01;Juros Cartão de Crédito;Dívida;1.70;% ao Ano;Banco Central do Brasil (BCB)
2013-08-01;Juros Cartão de Crédito;Dívida;1.76;% ao Ano;Banco Central do Brasil (BCB)
2013-09-01;Juros Cartão de Crédito;Dívida;1.79;% ao Ano;Banco Central do Brasil (BCB)
2013-10-01;Juros Cartão de Crédito;Dívida;1.75;% ao Ano;Banco Central do Brasil (BCB)
2013-11-01;Juros Cartão de Crédito;Dívida;1.78;% ao Ano;Banco Central do Brasil (BCB)
2013-12-01;Juros Cartão de Crédito;Dívida;1.80;% ao Ano;Banco Central do Brasil (BCB)
2014-01-01;Juros Cartão de Crédito;Dívida;1.89;% ao Ano;Banco Central do Brasil (BCB)
2014-02-01;Juros Cartão de Crédito;Dívida;1.96;% ao Ano;Banco Central do Brasil (BCB)
2014-03-01;Juros Cartão de Crédito;Dívida;1.95;% ao Ano;Banco Central do Brasil (BCB)
2014-04-01;Juros Cartão de Crédito;Dívida;1.89;% ao Ano;Banco Central do Brasil (BCB)
2014-05-01;Juros Cartão de Crédito;Dívida;1.92;% ao Ano;Banco Central do Brasil (BCB)
2014-06-01;Juros Cartão de Crédito;Dívida;1.92;% ao Ano;Banco Central do Brasil (BCB)
2014-07-01;Juros Cartão de Crédito;Dívida;1.93;% ao Ano;Banco Central do Brasil (BCB)
2014-08-01;Juros Cartão de Crédito;Dívida;1.94;% ao Ano;Banco Central do Brasil (BCB)
2014-09-01;Juros Cartão de Crédito;Dívida;1.91;% ao Ano;Banco Central do Brasil (BCB)
2014-10-01;Juros Cartão de Crédito;Dívida;1.92;% ao Ano;Banco Central do Brasil (BCB)
2014-11-01;Juros Cartão de Crédito;Dívida;1.90;% ao Ano;Banco Central do Brasil (BCB)
2014-12-01;Juros Cartão de Crédito;Dívida;1.89;% ao Ano;Banco Central do Brasil (BCB)
2015-01-01;Juros Cartão de Crédito;Dívida;1.98;% ao Ano;Banco Central do Brasil (BCB)
2015-02-01;Juros Cartão de Crédito;Dívida;2.04;% ao Ano;Banco Central do Brasil (BCB)
2015-03-01;Juros Cartão de Crédito;Dívida;2.03;% ao Ano;Banco Central do Brasil (BCB)
2015-04-01;Juros Cartão de Crédito;Dívida;2.03;% ao Ano;Banco Central do Brasil (BCB)
2015-05-01;Juros Cartão de Crédito;Dívida;2.05;% ao Ano;Banco Central do Brasil (BCB)
2015-06-01;Juros Cartão de Crédito;Dívida;2.03;% ao Ano;Banco Central do Brasil (BCB)
2015-07-01;Juros Cartão de Crédito;Dívida;2.03;% ao Ano;Banco Central do Brasil (BCB)
2015-08-01;Juros Cartão de Crédito;Dívida;2.06;% ao Ano;Banco Central do Brasil (BCB)
2015-09-01;Juros Cartão de Crédito;Dívida;2.11;% ao Ano;Banco Central do Brasil (BCB)
2015-10-01;Juros Cartão de Crédito;Dívida;2.14;% ao Ano;Banco Central do Brasil (BCB)
2015-11-01;Juros Cartão de Crédito;Dívida;2.16;% ao Ano;Banco Central do Brasil (BCB)
2015-12-01;Juros Cartão de Crédito;Dívida;2.16;% ao Ano;Banco Central do Brasil (BCB)
2016-01-01;Juros Cartão de Crédito;Dívida;2.26;% ao Ano;Banco Central do Brasil (BCB)
2016-02-01;Juros Cartão de Crédito;Dívida;2.26;% ao Ano;Banco Central do Brasil (BCB)
2016-03-01;Juros Cartão de Crédito;Dívida;2.23;% ao Ano;Banco Central do Brasil (BCB)
2016-04-01;Juros Cartão de Crédito;Dívida;2.22;% ao Ano;Banco Central do Brasil (BCB)
2016-05-01;Juros Cartão de Crédito;Dívida;2.19;% ao Ano;Banco Central do Brasil (BCB)
2016-06-01;Juros Cartão de Crédito;Dívida;2.17;% ao Ano;Banco Central do Brasil (BCB)
2016-07-01;Juros Cartão de Crédito;Dívida;2.17;% ao Ano;Banco Central do Brasil (BCB)
2016-08-01;Juros Cartão de Crédito;Dívida;2.18;% ao Ano;Banco Central do Brasil (BCB)
2016-09-01;Juros Cartão de Crédito;Dívida;2.19;% ao Ano;Banco Central do Brasil (BCB)
2016-10-01;Juros Cartão de Crédito;Dívida;2.17;% ao Ano;Banco Central do Brasil (BCB)
2016-11-01;Juros Cartão de Crédito;Dívida;2.17;% ao Ano;Banco Central do Brasil (BCB)
2016-12-01;Juros Cartão de Crédito;Dívida;2.17;% ao Ano;Banco Central do Brasil (BCB)
2017-01-01;Juros Cartão de Crédito;Dívida;2.19;% ao Ano;Banco Central do Brasil (BCB)
2017-02-01;Juros Cartão de Crédito;Dívida;2.16;% ao Ano;Banco Central do Brasil (BCB)
2017-03-01;Juros Cartão de Crédito;Dívida;2.10;% ao Ano;Banco Central do Brasil (BCB)
2017-04-01;Juros Cartão de Crédito;Dívida;2.06;% ao Ano;Banco Central do Brasil (BCB)
2017-05-01;Juros Cartão de Crédito;Dívida;2.05;% ao Ano;Banco Central do Brasil (BCB)
2017-06-01;Juros Cartão de Crédito;Dívida;2.02;% ao Ano;Banco Central do Brasil (BCB)
2017-07-01;Juros Cartão de Crédito;Dívida;2.00;% ao Ano;Banco Central do Brasil (BCB)
2017-08-01;Juros Cartão de Crédito;Dívida;1.95;% ao Ano;Banco Central do Brasil (BCB)
2017-09-01;Juros Cartão de Crédito;Dívida;1.94;% ao Ano;Banco Central do Brasil (BCB)
2017-10-01;Juros Cartão de Crédito;Dívida;1.91;% ao Ano;Banco Central do Brasil (BCB)
2017-11-01;Juros Cartão de Crédito;Dívida;1.89;% ao Ano;Banco Central do Brasil (BCB)
2017-12-01;Juros Cartão de Crédito;Dívida;1.90;% ao Ano;Banco Central do Brasil (BCB)
2018-01-01;Juros Cartão de Crédito;Dívida;1.93;% ao Ano;Banco Central do Brasil (BCB)
2018-02-01;Juros Cartão de Crédito;Dívida;1.90;% ao Ano;Banco Central do Brasil (BCB)
2018-03-01;Juros Cartão de Crédito;Dívida;1.85;% ao Ano;Banco Central do Brasil (BCB)
2018-04-01;Juros Cartão de Crédito;Dívida;1.82;% ao Ano;Banco Central do Brasil (BCB)
2018-05-01;Juros Cartão de Crédito;Dívida;1.83;% ao Ano;Banco Central do Brasil (BCB)
2018-06-01;Juros Cartão de Crédito;Dívida;1.86;% ao Ano;Banco Central do Brasil (BCB)
2018-07-01;Juros Cartão de Crédito;Dívida;1.87;% ao Ano;Banco Central do Brasil (BCB)
2018-08-01;Juros Cartão de Crédito;Dívida;1.85;% ao Ano;Banco Central do Brasil (BCB)
2018-09-01;Juros Cartão de Crédito;Dívida;1.85;% ao Ano;Banco Central do Brasil (BCB)
2018-10-01;Juros Cartão de Crédito;Dívida;1.86;% ao Ano;Banco Central do Brasil (BCB)
2018-11-01;Juros Cartão de Crédito;Dívida;1.81;% ao Ano;Banco Central do Brasil (BCB)
2018-12-01;Juros Cartão de Crédito;Dívida;1.82;% ao Ano;Banco Central do Brasil (BCB)
2019-01-01;Juros Cartão de Crédito;Dívida;1.86;% ao Ano;Banco Central do Brasil (BCB)
2019-02-01;Juros Cartão de Crédito;Dívida;1.83;% ao Ano;Banco Central do Brasil (BCB)
2019-03-01;Juros Cartão de Crédito;Dívida;1.78;% ao Ano;Banco Central do Brasil (BCB)
2019-04-01;Juros Cartão de Crédito;Dívida;1.77;% ao Ano;Banco Central do Brasil (BCB)
2019-05-01;Juros Cartão de Crédito;Dívida;1.75;% ao Ano;Banco Central do Brasil (BCB)
